0.171594	0.0768442	0.0709325	0.0376875	0.0289078	0.0396041	0.0250312	0	
0.171342	0.0778302	0.07175	0.0350785	0.0281809	0.0408228	0.025375	0	
0.167154	0.0739725	0.0716562	0.0339231	0.0286414	0.0398853	0.0255625	0	
0.161625	0.0707397	0.070875	0.0330329	0.0298832	0.0363853	0.0261562	0	
0.1575	0.071132	0.070245	0.0327829	0.0309375	0.0337638	0.0258397	0	
0.153656	0.0718438	0.0673075	0.0345794	0.0304375	0.0334861	0.024746	0	
0.149	0.0659618	0.065255	0.0367196	0.0287813	0.0339548	0.025375	0	
0.143906	0.0576665	0.0658589	0.0374848	0.0272418	0.0352013	0.0252187	0	
0.146	0.0580275	0.0687752	0.037984	0.026648	0.0333194	0.0254687	0	
0.152125	0.060576	0.0698478	0.0379206	0.025	0.0295971	0.0276915	0	
0.148281	0.0581315	0.0668579	0.0368886	0.0229063	0.0281596	0.0294143	0	
0.141094	0.0531003	0.0638055	0.03406	0.0216645	0.0265034	0.034008	0	
0.140281	0.0504683	0.0595242	0.033294	0.0207664	0.0256284	0.0404455	0	
0.137844	0.050423	0.0574567	0.0342467	0.0209457	0.0262811	0.0461058	0	
0.131844	0.052791	0.0613004	0.0343717	0.0195855	0.0262151	0.0557389	0	
0.12925	0.054166	0.0690192	0.0349342	0.016898	0.0254339	0.0642741	0	
0.130469	0.0558293	0.0765504	0.0360432	0.0155625	0.0241839	0.0690866	0	
0.134533	0.061187	0.0811805	0.0389486	0.017477	0.0229061	0.0708639	0	
0.138658	0.0643885	0.0854667	0.039854	0.0203914	0.0233506	0.0707308	0	
0.139281	0.0642463	0.0879667	0.038104	0.0214227	0.0257916	0.0712893	0	
0.136	0.0648158	0.0899355	0.0385888	0.0208914	0.0263194	0.0716955	0	
0.136062	0.0660728	0.0920292	0.0378388	0.0210082	0.0258159	0.0734415	0	
0.141781	0.0677118	0.089748	0.0367763	0.0213832	0.0263784	0.0769022	0	
0.14475	0.069257	0.0834042	0.0371201	0.0210477	0.0252881	0.0807379	0	
0.143187	0.067521	0.0755605	0.0363236	0.0210395	0.0237638	0.0809486	0	
0.14525	0.0637225	0.0706542	0.0342307	0.0223043	0.0227361	0.0814719	0	
0.153092	0.0609412	0.0695605	0.0336217	0.0240773	0.0219895	0.0835031	0	
0.153151	0.060271	0.0684355	0.0341994	0.0245461	0.0220278	0.0810736	0	
0.145274	0.0613265	0.071373	0.0325432	0.025023	0.0235035	0.0777067	0	
0.14393	0.0633265	0.0773367	0.0294815	0.0252582	0.0250695	0.0733357	0	
0.149961	0.0622952	0.0777329	0.02806	0.0247977	0.025507	0.0632379	0	
0.155805	0.0593265	0.076504	0.0305136	0.0249227	0.0258855	0.0544486	0	
0.162868	0.0537327	0.0746502	0.0332644	0.0261102	0.0258299	0.0498236	0	
0.167118	0.046632	0.0721401	0.0333277	0.0247039	0.0273647	0.0471714	0	
0.167869	0.0456493	0.0693851	0.033625	0.0210164	0.0286112	0.0452692	0	
0.167528	0.050604	0.0687288	0.035609	0.0198289	0.0277987	0.0431482	0	
0.167871	0.0521595	0.0686663	0.0360929	0.0201102	0.0274272	0.0420897	0	
0.16434	0.0507775	0.0666663	0.0366554	0.0192746	0.0283022	0.0407853	0	
0.158684	0.051083	0.0658538	0.0367652	0.0189934	0.0299897	0.0376996	0	
0.158715	0.0477393	0.0667601	0.037	0.0190477	0.0320522	0.0344889	0	
0.162434	0.044583	0.0669476	0.0380937	0.0184934	0.0331147	0.0344616	0	
0.165028	0.0438573	0.0654425	0.0374063	0.0181973	0.0329584	0.0329344	0	
0.162965	0.0447948	0.0644325	0.0364848	0.0174555	0.0331147	0.0284697	0	
0.161779	0.0506213	0.0663911	0.0367821	0.017166	0.0344897	0.0236219	0	
0.162969	0.0553853	0.0653861	0.0370633	0.0173059	0.0347084	0.0188366	0	
0.163312	0.0558298	0.0594224	0.0377973	0.0174539	0.0340522	0.0166764	0	
0.161875	0.056861	0.05562	0.0390625	0.0180477	0.0331806	0.0180161	0	
0.157687	0.0576423	0.0506875	0.0365313	0.0187977	0.0326181	0.0196411	0	
0.1525	0.0587673	0.0448438	0.0338438	0.0191645	0.0327049	0.0206723	0	
0.15325	0.0572118	0.0405625	0.033375	0.0199918	0.0318855	0.0239223	0	
0.158188	0.0547882	0.0386825	0.032016	0.0206004	0.030507	0.0277308	0	
0.159908	0.0522327	0.0360524	0.0295321	0.0200066	0.028257	0.0285393	0	
0.156037	0.0509202	0.0336774	0.0287196	0.0204605	0.0284757	0.0280393	0	
0.153476	0.0560765	0.0334274	0.0289383	0.0205543	0.0291042	0.028629	0	
0.15382	0.0600695	0.0320212	0.0304696	0.0205148	0.0282639	0.0293085	0	
0.152757	0.0603993	0.0296774	0.0313294	0.0211711	0.0280139	0.0289567	0	
0.149882	0.059604	0.0283962	0.0306266	0.0209441	0.0289167	0.0273589	0	
0.146539	0.059222	0.0275212	0.0311106	0.0200922	0.0306007	0.0275777	0	
0.14832	0.057972	0.0269637	0.030641	0.0208109	0.0310695	0.0288589	0	
0.151818	0.052722	0.025005	0.0300625	0.0220379	0.0301597	0.0292027	0	
0.152441	0.0484095	0.0245101	0.0308902	0.0214918	0.0282187	0.0298589	0	
0.152285	0.049979	0.026505	0.0306867	0.0213125	0.0265937	0.0305504	0	
0.146222	0.0506423	0.0262762	0.0301242	0.0205937	0.026684	0.0322147	0	
0.139347	0.0516493	0.0249587	0.0312804	0.0202105	0.0281493	0.0347228	0	
0.136691	0.0540625	0.02362	0.0309992	0.0205773	0.0296215	0.0348205	0	
0.135629	0.0544687	0.0256613	0.0312804	0.021648	0.0286562	0.0316996	0	
0.136347	0.0525	0.0287913	0.0326081	0.023602	0.027066	0.0279223	0	
0.136879	0.0498437	0.0297238	0.0330769	0.0239539	0.0274132	0.0269808	0	
0.139908	0.0494687	0.0318175	0.0319215	0.0232039	0.0271007	0.0271915	0	
0.141813	0.0450312	0.033505	0.029875	0.0235559	0.0268195	0.0258478	0	
0.140781	0.0395695	0.0335262	0.02725	0.0232828	0.0257535	0.0242308	0	
0.140437	0.0384272	0.0347974	0.0248125	0.0224473	0.0235278	0.0229889	0	
0.144437	0.0373475	0.039506	0.02375	0.0228387	0.0219305	0.0227156	0	
0.152	0.037924	0.050626	0.0232973	0.0231199	0.0201805	0.0210634	0	
0.154406	0.0405872	0.0606522	0.0277356	0.0221348	0.0210555	0.0191531	0	
0.159344	0.0402122	0.0649234	0.0334239	0.0218141	0.0227778	0.0192429	0	
0.163436	0.038424	0.0666421	0.0346747	0.0230953	0.022934	0.0195201	0	
0.159215	0.0370107	0.0668347	0.035347	0.0239309	0.0250903	0.0193598	0	
0.160371	0.0368857	0.0679335	0.0354408	0.0245789	0.0263125	0.0163286	0	
0.163246	0.037035	0.071506	0.034831	0.0246809	0.0246562	0.0113286	0	
0.164996	0.0367085	0.0774486	0.0360489	0.0247516	0.0234375	0.00969956	0	
0.169403	0.0381945	0.0820423	0.0362669	0.0231266	0.0235347	0.0185393	0	
0.177246	0.0401493	0.0859536	0.0359696	0.0213371	0.0239097	0.0289183	0	
0.188684	0.0427048	0.0917762	0.0364696	0.0212582	0.023375	0.0310786	0	
0.195811	0.0425173	0.0935262	0.0368285	0.0222187	0.0225	0.0312348	0	
0.195125	0.0401735	0.0939637	0.0377973	0.0226562	0.0214375	0.0311098	0	
0.192125	0.0411665	0.09688	0.0394223	0.0227812	0.0222812	0.0319223	0	
0.189781	0.0428713	0.0982651	0.0414215	0.0234918	0.0242535	0.0335786	0	
0.187	0.0462635	0.0947389	0.0421706	0.0230148	0.0254757	0.0357661	0	
0.18625	0.048562	0.0843639	0.0433573	0.022398	0.0262257	0.0382933	0	
0.190906	0.0472043	0.0746452	0.0413565	0.0216332	0.025132	0.0435393	0	
0.194094	0.0501348	0.0720827	0.0361682	0.0220082	0.024507	0.050258	0	
0.196875	0.0541418	0.0710202	0.0341361	0.0231168	0.025823	0.0543518	0	
0.198811	0.0550863	0.0709889	0.0334799	0.0236086	0.0254202	0.0578478	0	
0.192369	0.0552738	0.0713014	0.0330584	0.0240773	0.0252327	0.0637772	0	
0.187649	0.0561488	0.0699889	0.0323084	0.0243586	0.0265764	0.0697067	0	
0.186993	0.0564613	0.0709264	0.0308084	0.0240148	0.0264202	0.0723902	0	
0.183836	0.054937	0.0720827	0.0303709	0.0245066	0.0259202	0.0677652	0	
0.178211	0.0566698	0.0713327	0.0298557	0.0252566	0.0289862	0.0611714	0	
0.174211	0.0602463	0.0683639	0.029653	0.0254293	0.0339584	0.0593589	0	
0.171618	0.0615728	0.065994	0.029419	0.0257812	0.0357744	0.0598004	0	
0.170088	0.0644618	0.067619	0.0280753	0.0279687	0.0369029	0.0629295	0	
0.166465	0.065757	0.0749526	0.0297628	0.031	0.0368126	0.064992	0	
0.162903	0.0648335	0.0848488	0.0339823	0.031875	0.0350314	0.0651795	0	
0.16234	0.0636287	0.0949062	0.0408581	0.0324062	0.0336841	0.0653629	0	
0.161215	0.061924	0.105406	0.0470152	0.0344062	0.0343056	0.0669527	0	
0.160496	0.0623755	0.113375	0.049266	0.036773	0.0347362	0.0657652	0	
0.162496	0.0606637	0.116375	0.0502196	0.0375461	0.0340105	0.0604254	0	
0.165528	0.0578825	0.118995	0.0506106	0.0364605	0.0334132	0.057996	0	
0.165403	0.055188	0.120839	0.0534856	0.0360625	0.031441	0.060879	0	
0.165686	0.0524622	0.122687	0.0579071	0.0361645	0.0292222	0.0638558	0	
0.167594	0.0501497	0.127375	0.0623133	0.0347582	0.028382	0.0628951	0	
0.168875	0.0483372	0.127469	0.0646571	0.0330395	0.0299445	0.0615281	0	
0.169594	0.048424	0.123344	0.0638446	0.0316184	0.0314722	0.0605281	0	
0.171029	0.0470037	0.120344	0.0647035	0.0304934	0.0291875	0.0603951	0	
0.174619	0.0454585	0.120906	0.0687965	0.0300164	0.0258715	0.0609889	0	
0.179178	0.0476007	0.123281	0.0717956	0.0286957	0.0253958	0.0602076	0	
0.181049	0.049618	0.12463	0.0728894	0.026398	0.0244513	0.0577621	0	
0.180456	0.0520728	0.12214	0.0708269	0.0245148	0.0256006	0.0567268	0	
0.180334	0.0557463	0.116556	0.0650448	0.023648	0.0289756	0.0581955	0	
0.180369	0.0555135	0.112973	0.0579815	0.023875	0.0307291	0.057133	0	
0.178873	0.0574683	0.107139	0.051403	0.023648	0.0304201	0.0528246	0	
0.175219	0.0612355	0.100024	0.0481057	0.0222105	0.0298298	0.0496411	0	
0.17475	0.0610028	0.0968468	0.0476521	0.0206563	0.029552	0.0501996	0	
0.175281	0.0596763	0.0962893	0.0470896	0.0199062	0.0288993	0.0517853	0	
0.17725	0.0590755	0.0960706	0.0437146	0.01825	0.0292118	0.048121	0	
0.181967	0.0596693	0.0948206	0.0384182	0.0164688	0.0304618	0.0405504	0	
0.179903	0.0627318	0.0891593	0.0334655	0.017125	0.0321493	0.0366402	0	
0.171934	0.0646763	0.0848055	0.0310128	0.0188125	0.0323333	0.0361361	0	
0.166809	0.065784	0.0880766	0.0312948	0.022125	0.0317986	0.0395111	0	
0.164592	0.0696418	0.0935978	0.0313269	0.0250937	0.0326701	0.0442067	0	
0.163033	0.0713745	0.0962752	0.029734	0.0263125	0.0331353	0.0467379	0	
0.165568	0.0710135	0.0969577	0.029641	0.0270707	0.0331666	0.0501402	0	
0.173384	0.0732775	0.0970464	0.0303133	0.0264934	0.0336978	0.0534214	0	
0.180355	0.079979	0.0952238	0.0301731	0.0269703	0.0309166	0.0539486	0	
0.177167	0.0870868	0.0912762	0.0305016	0.0279078	0.0282291	0.0530656	0	
0.166416	0.0897813	0.0854849	0.0296266	0.0276809	0.0269826	0.0531866	0	
0.160099	0.0852813	0.083256	0.0278141	0.0275871	0.0255486	0.0558076	0	
0.161754	0.0814688	0.0830585	0.0262516	0.0296578	0.0257708	0.0585848	0	
0.160004	0.0851875	0.0816784	0.0252052	0.0314391	0.0272118	0.0572763	0	
0.157472	0.093125	0.0781835	0.0257677	0.0309934	0.0281458	0.0538781	0	
0.15991	0.101906	0.0765323	0.0263302	0.0310559	0.0281736	0.0533236	0	
0.160035	0.106281	0.0774698	0.0270489	0.0316578	0.0273888	0.0537379	0	
0.159814	0.104569	0.0779435	0.0285489	0.0310328	0.0252638	0.0530857	0	
0.159438	0.101483	0.0768236	0.0301739	0.0296496	0.0239895	0.0516522	0	
0.152656	0.0991702	0.0722349	0.0292981	0.0269227	0.0250278	0.0448438	0	
0.144563	0.0947327	0.0660262	0.0261098	0.0240164	0.0256285	0.0380272	0	
0.140969	0.0892952	0.05888	0.0240465	0.0234145	0.0254132	0.035492	0	
0.1405	0.0842327	0.0541038	0.0219519	0.0241563	0.025382	0.032371	0	
0.144281	0.0772015	0.0520101	0.0202323	0.0249293	0.024948	0.0298165	0	
0.149813	0.065264	0.0496663	0.0188253	0.023648	0.0255452	0.0301683	0	
0.156	0.0536945	0.0486038	0.017903	0.0252188	0.025698	0.0313639	0	
0.160156	0.0498437	0.0492339	0.0191217	0.028602	0.0255382	0.0318406	0	
0.159687	0.052125	0.050119	0.0211217	0.029852	0.026441	0.0305634	0	
0.1535	0.0513507	0.049879	0.0214655	0.0292418	0.0265937	0.0302197	0	
0.149094	0.0458022	0.0479778	0.0211682	0.0284836	0.0271528	0.0352156	0	
0.15075	0.0386912	0.0480716	0.0209494	0.029023	0.028368	0.0427076	0	
0.153813	0.0302365	0.0478478	0.0210744	0.030023	0.0282778	0.0447621	0	
0.157875	0.0246497	0.0466865	0.0206057	0.0316004	0.0279375	0.0456018	0	
0.158969	0.022299	0.0473065	0.0187619	0.0326316	0.027434	0.0489455	0	
0.156844	0.0228232	0.0488327	0.0163869	0.0338668	0.0276493	0.051883	0	
0.15775	0.023535	0.0498276	0.0149815	0.034625	0.027618	0.0549768	0	
0.159594	0.0236842	0.04913	0.0161698	0.0352582	0.025618	0.0546683	0	
0.159062	0.0250592	0.0510625	0.0160144	0.0366414	0.023993	0.0538951	0	
0.156375	0.0277085	0.0539375	0.0156242	0.0377582	0.023809	0.0543366	0	
0.150531	0.0331007	0.0525988	0.0167179	0.038227	0.024125	0.0541491	0	
0.1465	0.0390555	0.0517026	0.0172965	0.0376645	0.0235937	0.0533366	0	
0.143875	0.0433923	0.051119	0.0179848	0.035523	0.0249062	0.0537429	0	
0.140158	0.045861	0.0494052	0.0182044	0.0334754	0.0277153	0.0578951	0	
0.13541	0.0447985	0.0485615	0.0178294	0.0320609	0.028934	0.0603951	0	
0.131222	0.0430173	0.0512177	0.0181419	0.0311629	0.028684	0.0580281	0	
0.125722	0.0447915	0.0560927	0.0206266	0.030148	0.0263403	0.0530674	0	
0.122972	0.0475588	0.0576815	0.0216731	0.0302105	0.0252847	0.045763	0	
0.121629	0.0499823	0.0574002	0.0203446	0.0310543	0.027316	0.0414857	0	
0.122785	0.0537878	0.0559002	0.0200321	0.030102	0.0289063	0.0394545	0	
0.128316	0.058569	0.0530827	0.0206883	0.0300707	0.0308472	0.0378607	0	
0.133096	0.0602253	0.0529577	0.0210321	0.0301168	0.0314757	0.0367045	0	
0.135781	0.0616073	0.0577389	0.0209696	0.0288586	0.0315382	0.0370755	0	
0.1355	0.0678018	0.0673327	0.0217508	0.0278898	0.0334445	0.0423487	0	
0.13625	0.0723018	0.0752339	0.0242821	0.0254918	0.034882	0.0462781	0	
0.134719	0.0697705	0.0777238	0.0256106	0.0234062	0.0344132	0.0466139	0	
0.13375	0.0635518	0.0795625	0.0276114	0.0233355	0.0345035	0.0477308	0	
0.13775	0.0578088	0.07925	0.031315	0.0235855	0.035941	0.0503165	0	
0.141563	0.054854	0.0780262	0.0322052	0.0230395	0.033573	0.049496	0	
0.145375	0.0544305	0.0781099	0.0316266	0.0218684	0.0300799	0.0456522	0	
0.146625	0.0591945	0.0795373	0.0315954	0.0208223	0.0284549	0.0445	0	
0.148875	0.0672327	0.081871	0.0335954	0.021018	0.0286112	0.047625	0	
0.15725	0.0745522	0.0815796	0.0363614	0.0218305	0.0303299	0.051125	0	
0.162344	0.0813162	0.0843609	0.0388935	0.0216199	0.0301042	0.0522187	0	
0.166188	0.0852052	0.0881734	0.041097	0.0204949	0.0276355	0.052375	0	
0.166938	0.0875942	0.0921996	0.0434408	0.0207598	0.0265139	0.0519375	0	
0.163938	0.0896082	0.0990121	0.0473006	0.021041	0.0282917	0.0505625	0	
0.162844	0.0898965	0.100668	0.0495354	0.020143	0.0311285	0.0505272	0	
0.161906	0.0895457	0.0951683	0.0498943	0.0207992	0.0320278	0.048621	0	
0.161438	0.083938	0.0865746	0.0494247	0.0218617	0.0307708	0.043254	0	
0.163594	0.0788302	0.0789808	0.0480489	0.0224785	0.0292986	0.0393246	0	
0.167813	0.0796357	0.0762359	0.0491106	0.0223223	0.0290486	0.0374536	0	
0.170938	0.0836982	0.0804909	0.0501098	0.0236117	0.0293298	0.0352973	0	
0.171344	0.0921912	0.0889909	0.0518277	0.0257367	0.0295763	0.0327036	0	
0.174094	0.101833	0.0980897	0.0566867	0.0263223	0.0300728	0.0325786	0	
0.1755	0.107101	0.106162	0.0605769	0.0262203	0.0321944	0.0359496	0	
0.17225	0.108149	0.111735	0.0654671	0.0271809	0.0343159	0.0443518	0	
0.169625	0.10976	0.115276	0.0675761	0.0283207	0.0337221	0.0511018	0	
0.166063	0.109028	0.120318	0.0642315	0.0298125	0.0322256	0.050133	0	
0.162969	0.108451	0.118755	0.0613244	0.0305	0.0316041	0.048629	0	
0.161906	0.109625	0.114255	0.0618557	0.0301645	0.0320381	0.0500938	0	
0.159625	0.106673	0.110171	0.0625119	0.0301496	0.0329131	0.0530897	0	
0.159719	0.101041	0.103333	0.0611209	0.0289078	0.0309166	0.0560504	0	
0.162813	0.0997285	0.0994264	0.0606049	0.029541	0.0266666	0.0582067	0	
0.165186	0.101579	0.0980202	0.0609174	0.0321742	0.0234166	0.0613317	0	
0.163278	0.1025	0.0959315	0.0606369	0.0340805	0.0240138	0.0635111	0	
0.152215	0.102795	0.094129	0.0592628	0.0360262	0.0271111	0.0644446	0	
0.141746	0.10309	0.0932853	0.05631	0.0366594	0.0278923	0.0653861	0	
0.136809	0.10301	0.0891815	0.0531538	0.0353551	0.0276145	0.0666402	0	
0.135371	0.096868	0.0824526	0.0499511	0.0348863	0.027934	0.0666714	0	
0.13409	0.0850382	0.07463	0.0467956	0.0341363	0.0289375	0.0641129	0	
0.136934	0.0769585	0.0669637	0.0438277	0.0349176	0.0280972	0.0602107	0	
0.144373	0.0697537	0.0589536	0.0388438	0.0353781	0.026132	0.0516795	0	
0.143658	0.0613615	0.0482248	0.0350313	0.0343156	0.0272222	0.0423942	0	
0.137131	0.0548372	0.0383085	0.0332348	0.0325969	0.0286215	0.0391402	0	
0.129822	0.0465872	0.0347147	0.0326419	0.0311512	0.0284618	0.0396129	0	
0.123888	0.040556	0.0338397	0.0318606	0.0306973	0.0287153	0.0407147	0	
0.126798	0.038306	0.0329284	0.0304071	0.0312746	0.0284028	0.0400665	0	
0.131021	0.0397747	0.0324647	0.0286883	0.0334145	0.0290903	0.0379768	0	
0.132462	0.044556	0.0346885	0.0278919	0.0330543	0.0305938	0.0365353	0	
0.133247	0.0469935	0.0418448	0.0280794	0.0299211	0.0310972	0.0350625	0	
0.133247	0.050306	0.0503085	0.0276098	0.0277566	0.0306632	0.0346875	0	
0.132057	0.0557435	0.0541734	0.0278438	0.0259984	0.0289757	0.0348085	0	
0.135214	0.0588997	0.0529234	0.0294223	0.024584	0.0283785	0.0348629	0	
0.142995	0.0565177	0.051121	0.0299696	0.0232008	0.0285938	0.0352067	0	
